MatchId,Patch,QueueType,RankFk,GameDuration
EUW1_7568255186,15.20.717.2831,CHERRY,6,1279
EUW1_7568255822,15.20.717.2831,CHERRY,4,1286
EUW1_7568256177,15.20.717.2831,CLASSIC,2,2369
EUW1_7568256294,15.20.717.2831,CLASSIC,8,922
EUW1_7568256349,15.20.717.2831,CLASSIC,8,2110
EUW1_7568256376,15.20.717.2831,CLASSIC,6,2887
EUW1_7568256464,15.20.717.2831,CLASSIC,8,1597
EUW1_7568256899,15.20.717.2831,CLASSIC,8,1659
EUW1_7568257052,15.20.717.2831,CLASSIC,8,1701
EUW1_7568257780,15.20.717.2831,ARAM,7,1237
EUW1_7568257946,15.20.717.2831,CLASSIC,8,1925
EUW1_7568258350,15.20.717.2831,CHERRY,6,1722
EUW1_7568258708,15.20.717.2831,CLASSIC,8,1703
EUW1_7568258891,15.20.717.2831,CHERRY,0,1676
EUW1_7568258896,15.20.717.2831,CLASSIC,3,1383
EUW1_7568258960,15.20.717.2831,CHERRY,0,1369
EUW1_7568259014,15.20.717.2831,CLASSIC,6,2223
EUW1_7568259323,15.20.717.2831,CHERRY,7,1364
EUW1_7568260129,15.20.717.2831,CLASSIC,4,1919
EUW1_7568260339,15.20.717.2831,CHERRY,6,1346
EUW1_7568260358,15.20.717.2831,ARAM,4,1393
EUW1_7568260523,15.20.717.2831,CLASSIC,8,1822
EUW1_7568262456,15.20.717.2831,CHERRY,9,1357
EUW1_7568262636,15.20.717.2831,CHERRY,7,1613
EUW1_7568262875,15.20.717.2831,CLASSIC,5,1478
EUW1_7568263564,15.20.717.2831,CHERRY,5,1520
EUW1_7568263595,15.20.717.2831,CLASSIC,7,1985
EUW1_7568263783,15.20.717.2831,CLASSIC,8,1653
EUW1_7568264002,15.20.717.2831,CLASSIC,8,1377
EUW1_7568264235,15.20.717.2831,ARAM,4,1612
EUW1_7568265028,15.20.717.2831,CLASSIC,8,1660
EUW1_7568265036,15.20.717.2831,CLASSIC,8,1381
EUW1_7568265055,15.20.717.2831,CLASSIC,5,2104
EUW1_7568265315,15.20.717.2831,CLASSIC,5,1973
EUW1_7568265566,15.20.717.2831,ARAM,2,1798
EUW1_7568265765,15.20.717.2831,CLASSIC,8,1816
EUW1_7568265794,15.20.717.2831,ARAM,5,744
EUW1_7568265928,15.20.717.2831,CLASSIC,6,1718
EUW1_7568266343,15.20.717.2831,CLASSIC,6,1644
EUW1_7568266528,15.20.717.2831,CLASSIC,0,1670
EUW1_7568266587,15.20.717.2831,CLASSIC,7,1814
EUW1_7568266898,15.20.717.2831,CLASSIC,5,2020
EUW1_7568267284,15.20.717.2831,CLASSIC,8,1638
EUW1_7568267562,15.20.717.2831,CLASSIC,8,1614
EUW1_7568268236,15.20.717.2831,ARAM,5,959
EUW1_7568268321,15.20.717.2831,ARAM,6,884
EUW1_7568268738,15.20.717.2831,CLASSIC,8,1204
EUW1_7568268809,15.20.717.2831,CLASSIC,4,2124
EUW1_7568269224,15.20.717.2831,ARAM,6,848
EUW1_7568269545,15.20.717.2831,CHERRY,5,1481
EUW1_7568269801,15.20.717.2831,CLASSIC,4,1516
EUW1_7568270215,15.20.717.2831,CHERRY,3,1395
EUW1_7568270874,15.20.717.2831,ARAM,0,1380
EUW1_7568271080,15.20.717.2831,ARAM,5,1248
EUW1_7568272223,15.20.717.2831,ARAM,5,1331
EUW1_7568272308,15.20.717.2831,CHERRY,0,1704
EUW1_7568272665,15.20.717.2831,CLASSIC,4,2254
EUW1_7568273077,15.20.717.2831,CLASSIC,8,1887
EUW1_7568273494,15.20.717.2831,CLASSIC,8,2171
EUW1_7568273779,15.20.717.2831,CLASSIC,6,1904
EUW1_7568273985,15.20.717.2831,CLASSIC,5,1805
EUW1_7568273995,15.20.717.2831,CLASSIC,6,1840
EUW1_7568274356,15.20.717.2831,CLASSIC,8,949
EUW1_7568275149,15.20.717.2831,CLASSIC,9,1887
EUW1_7568275216,15.20.717.2831,CLASSIC,8,1574
EUW1_7568275774,15.20.717.2831,CLASSIC,7,315
EUW1_7568275928,15.20.717.2831,CHERRY,6,1502
EUW1_7568276170,15.20.717.2831,CLASSIC,5,1436
EUW1_7568276554,15.20.717.2831,CLASSIC,8,331
EUW1_7568276595,15.20.717.2831,CLASSIC,5,2343
EUW1_7568276811,15.20.717.2831,CLASSIC,3,2445
EUW1_7568277335,15.20.717.2831,CLASSIC,5,2051
EUW1_7568277340,15.20.717.2831,CHERRY,5,1530
EUW1_7568277446,15.20.717.2831,CLASSIC,8,1414
EUW1_7568277670,15.20.717.2831,CHERRY,5,1738
EUW1_7568277802,15.20.717.2831,CLASSIC,0,1905
EUW1_7568278042,15.20.717.2831,CLASSIC,0,1351
EUW1_7568278304,15.20.717.2831,ARAM,6,1075
EUW1_7568279835,15.20.717.2831,CHERRY,3,1248
EUW1_7568280376,15.20.717.2831,CHERRY,6,1358
EUW1_7568281375,15.20.717.2831,ARAM,0,1023
EUW1_7568282009,15.20.717.2831,CLASSIC,0,1762
EUW1_7568282167,15.20.717.2831,CLASSIC,5,1891
EUW1_7568282273,15.20.717.2831,CLASSIC,1,1932
EUW1_7568282557,15.20.717.2831,CHERRY,8,1568
EUW1_7568282572,15.20.717.2831,CLASSIC,3,2051
EUW1_7568282735,15.20.717.2831,CLASSIC,8,1466
EUW1_7568282764,15.20.717.2831,CLASSIC,4,2129
EUW1_7568282785,15.20.717.2831,CLASSIC,8,1241
EUW1_7568282821,15.20.717.2831,CLASSIC,8,1920
EUW1_7568283220,15.20.717.2831,CHERRY,6,1429
EUW1_7568283384,15.20.717.2831,CHERRY,3,1438
EUW1_7568283506,15.20.717.2831,ARAM,4,1017
EUW1_7568284198,15.20.717.2831,CHERRY,0,1553
EUW1_7568285731,15.20.717.2831,CHERRY,8,1542
EUW1_7568285838,15.20.717.2831,CLASSIC,8,1434
EUW1_7568286198,15.20.717.2831,CLASSIC,7,1853
EUW1_7568286885,15.20.717.2831,CHERRY,6,1463
EUW1_7568287773,15.20.717.2831,CHERRY,0,1409
EUW1_7568287841,15.20.717.2831,ARAM,5,1228
EUW1_7568288221,15.20.717.2831,CLASSIC,8,1326
EUW1_7568288765,15.20.717.2831,CLASSIC,8,1452
EUW1_7568290581,15.20.717.2831,CLASSIC,7,1718
EUW1_7568291161,15.20.717.2831,CLASSIC,6,1631
EUW1_7568291800,15.20.717.2831,CLASSIC,8,1136
EUW1_7568291880,15.20.717.2831,ARAM,5,1067
EUW1_7568292474,15.20.717.2831,CLASSIC,8,1739
EUW1_7568292517,15.20.717.2831,CLASSIC,0,1980
EUW1_7568292873,15.20.717.2831,ARAM,6,1282
EUW1_7568292963,15.20.717.2831,CLASSIC,8,1680
EUW1_7568293692,15.20.717.2831,CLASSIC,8,1579
EUW1_7568293704,15.20.717.2831,CLASSIC,6,1913
EUW1_7568293728,15.20.717.2831,CHERRY,5,1656
EUW1_7568293853,15.20.717.2831,CLASSIC,8,1802
EUW1_7568294332,15.20.717.2831,CLASSIC,8,167
EUW1_7568294345,15.20.717.2831,CLASSIC,8,1688
EUW1_7568294637,15.20.717.2831,CLASSIC,8,1514
EUW1_7568294722,15.20.717.2831,CLASSIC,6,1903
EUW1_7568295261,15.20.717.2831,CHERRY,5,1539
EUW1_7568295443,15.20.717.2831,CLASSIC,0,2219
EUW1_7568295847,15.20.717.2831,CLASSIC,6,1838
EUW1_7568296214,15.20.717.2831,ARAM,0,1692
EUW1_7568296310,15.20.717.2831,CHERRY,6,1514
EUW1_7568296516,15.20.717.2831,CHERRY,4,1511
EUW1_7568296541,15.20.717.2831,CLASSIC,8,1601
EUW1_7568296787,15.20.717.2831,ARAM,6,1401
EUW1_7568297248,15.20.717.2831,CLASSIC,8,2436
EUW1_7568297813,15.20.717.2831,SWIFTPLAY,5,1361
EUW1_7568298035,15.20.717.2831,ARAM,0,1300
EUW1_7568298702,15.20.717.2831,CHERRY,3,1598
EUW1_7568298834,15.20.717.2831,CLASSIC,0,1917
EUW1_7568299372,15.20.717.2831,CLASSIC,6,1653
EUW1_7568300221,15.20.717.2831,CLASSIC,5,2026
EUW1_7568300860,15.20.717.2831,CHERRY,0,1442
EUW1_7568301855,15.20.717.2831,ARAM,6,1038
EUW1_7568301975,15.20.717.2831,CLASSIC,7,1926
EUW1_7568302797,15.20.717.2831,ARAM,6,1280
EUW1_7568303294,15.20.717.2831,CLASSIC,8,1687
EUW1_7568303633,15.20.717.2831,CLASSIC,5,2054
EUW1_7568305331,15.20.717.2831,CHERRY,7,1360
EUW1_7568305477,15.20.717.2831,CLASSIC,6,1845
EUW1_7568305496,15.20.717.2831,ARAM,0,1598
EUW1_7568306699,15.20.717.2831,CHERRY,6,1313
EUW1_7568307569,15.20.717.2831,CLASSIC,6,1659
EUW1_7568307756,15.20.717.2831,CHERRY,4,1529
EUW1_7568307958,15.20.717.2831,CLASSIC,2,2440
EUW1_7568308184,15.20.717.2831,CLASSIC,8,1167
EUW1_7568308186,15.20.717.2831,CLASSIC,6,1764
EUW1_7568308315,15.20.717.2831,CHERRY,5,1344
EUW1_7568308454,15.20.717.2831,CLASSIC,7,1868
EUW1_7568309068,15.20.717.2831,CLASSIC,5,1645
EUW1_7568309278,15.20.717.2831,CLASSIC,8,1480
EUW1_7568309317,15.20.717.2831,CLASSIC,6,928
EUW1_7568309352,15.20.717.2831,ARAM,8,1679
EUW1_7568309398,15.20.717.2831,CHERRY,6,1753
EUW1_7568309920,15.20.717.2831,CLASSIC,8,1747
EUW1_7568309936,15.20.717.2831,ARAM,4,1074
EUW1_7568311381,15.20.717.2831,CLASSIC,4,1550
EUW1_7568311392,15.20.717.2831,ARAM,2,1118
EUW1_7568311882,15.20.717.2831,CLASSIC,3,1530
EUW1_7568312699,15.20.717.2831,CLASSIC,8,1615
EUW1_7568312773,15.20.717.2831,CHERRY,0,1380
EUW1_7568314051,15.20.717.2831,CLASSIC,8,1703
EUW1_7568315328,15.20.717.2831,CLASSIC,8,1599
EUW1_7568315368,15.20.717.2831,CLASSIC,0,3035
EUW1_7568315391,15.20.717.2831,CLASSIC,8,1152
EUW1_7568315453,15.20.717.2831,CHERRY,4,1237
EUW1_7568315781,15.20.717.2831,CLASSIC,5,1640
EUW1_7568316153,15.20.717.2831,CHERRY,6,1389
EUW1_7568316299,15.20.717.2831,ARAM,6,1635
EUW1_7568316330,15.20.717.2831,CLASSIC,8,1597
EUW1_7568316509,15.20.717.2831,ARAM,5,1745
EUW1_7568316612,15.20.717.2831,ARAM,4,1109
EUW1_7568316676,15.20.717.2831,CLASSIC,8,1919
EUW1_7568316687,15.20.717.2831,CLASSIC,8,1200
EUW1_7568317383,15.20.717.2831,ARAM,0,1802
EUW1_7568318528,15.20.717.2831,ARAM,6,1129
EUW1_7568318940,15.20.717.2831,CLASSIC,7,2133
EUW1_7568319023,15.20.717.2831,ARAM,4,1110
EUW1_7568319903,15.20.717.2831,CLASSIC,7,1643
EUW1_7568320298,15.20.717.2831,CLASSIC,8,2067
EUW1_7568320799,15.20.717.2831,ARAM,0,973
EUW1_7568321025,15.20.717.2831,CHERRY,8,1580
EUW1_7568321224,15.20.717.2831,CHERRY,5,1481
EUW1_7568321659,15.20.717.2831,ARAM,5,1076
EUW1_7568321738,15.20.717.2831,CLASSIC,8,1474
EUW1_7568321887,15.20.717.2831,CLASSIC,7,2514
EUW1_7568322075,15.20.717.2831,CHERRY,5,1411
EUW1_7568322208,15.20.717.2831,CLASSIC,8,1834
EUW1_7568322437,15.20.717.2831,CHERRY,0,1531
EUW1_7568322687,15.20.717.2831,CLASSIC,8,1598
EUW1_7568323134,15.20.717.2831,CLASSIC,6,1992
EUW1_7568323627,15.20.717.2831,ARAM,8,1433
EUW1_7568324544,15.20.717.2831,ARAM,0,1365
EUW1_7568324808,15.20.717.2831,CLASSIC,4,2204
EUW1_7568325134,15.20.717.2831,ARAM,5,1331
EUW1_7568325423,15.20.717.2831,CHERRY,8,1510
EUW1_7568325444,15.20.717.2831,ARAM,6,1173
EUW1_7568325714,15.20.717.2831,CLASSIC,8,1584
EUW1_7568325827,15.20.717.2831,CHERRY,4,1434
EUW1_7568326057,15.20.717.2831,CLASSIC,8,2104
EUW1_7568326713,15.20.717.2831,CLASSIC,8,1475
EUW1_7568327110,15.20.717.2831,CLASSIC,0,2258
EUW1_7568327222,15.20.717.2831,CLASSIC,8,1195
EUW1_7568327846,15.20.717.2831,CLASSIC,8,1490
EUW1_7568328021,15.20.717.2831,CLASSIC,0,1859
EUW1_7568328273,15.20.717.2831,CHERRY,6,1519
EUW1_7568328399,15.20.717.2831,CLASSIC,5,487
EUW1_7568328835,15.20.717.2831,CHERRY,7,1244
EUW1_7568328944,15.20.717.2831,CLASSIC,7,1911
EUW1_7568329056,15.20.717.2831,CHERRY,3,1363
EUW1_7568330331,15.20.717.2831,CLASSIC,8,1629
EUW1_7568330394,15.20.717.2831,CLASSIC,5,2061
EUW1_7568330892,15.20.717.2831,ARAM,4,1067
EUW1_7568330895,15.20.717.2831,CLASSIC,8,1563
EUW1_7568332027,15.20.717.2831,CLASSIC,4,1705
EUW1_7568333357,15.20.717.2831,CLASSIC,8,1203
EUW1_7568333376,15.20.717.2831,CHERRY,0,1722
EUW1_7568334745,15.20.717.2831,CLASSIC,5,1670
EUW1_7568334763,15.20.717.2831,CHERRY,5,1740
EUW1_7568334998,15.20.717.2831,CHERRY,0,1690
EUW1_7568335352,15.20.717.2831,CLASSIC,8,1917
EUW1_7568335637,15.20.717.2831,CHERRY,6,1753
EUW1_7568335785,15.20.717.2831,ARAM,8,1343
EUW1_7568335814,15.20.717.2831,ARAM,5,229
EUW1_7568335990,15.20.717.2831,CLASSIC,8,1930
EUW1_7568336248,15.20.717.2831,CLASSIC,8,917
EUW1_7568336563,15.20.717.2831,CHERRY,0,1396
EUW1_7568338397,15.20.717.2831,ARAM,0,1683
EUW1_7568338653,15.20.717.2831,ARAM,6,1059
EUW1_7568338665,15.20.717.2831,SWIFTPLAY,6,1876
EUW1_7568338936,15.20.717.2831,ARAM,8,993
EUW1_7568338988,15.20.717.2831,CHERRY,4,1484
EUW1_7568339114,15.20.717.2831,CLASSIC,8,1418
EUW1_7568339275,15.20.717.2831,ARAM,8,1734
EUW1_7568339442,15.20.717.2831,CLASSIC,8,1933
EUW1_7568339577,15.20.717.2831,ARAM,8,949
EUW1_7568339740,15.20.717.2831,CLASSIC,6,977
EUW1_7568339890,15.20.717.2831,CLASSIC,5,1548
EUW1_7568339956,15.20.717.2831,CLASSIC,5,1446
EUW1_7568340273,15.20.717.2831,CHERRY,5,1436
EUW1_7568341234,15.20.717.2831,CLASSIC,6,2326
EUW1_7568341936,15.20.717.2831,CHERRY,4,1347
EUW1_7568342177,15.20.717.2831,CLASSIC,8,2291
EUW1_7568342736,15.20.717.2831,ARAM,5,1099
EUW1_7568343175,15.20.717.2831,ARAM,6,1602
EUW1_7568343322,15.20.717.2831,CLASSIC,10,1620
EUW1_7568343562,15.20.717.2831,CLASSIC,8,1705
EUW1_7568343851,15.20.717.2831,ARAM,5,1097
EUW1_7568344042,15.20.717.2831,CLASSIC,4,1630
EUW1_7568344119,15.20.717.2831,ARAM,4,1377
EUW1_7568344894,15.20.717.2831,CHERRY,6,1423
EUW1_7568344979,15.20.717.2831,CLASSIC,6,1690
EUW1_7568345113,15.20.717.2831,CLASSIC,8,3214
EUW1_7568345719,15.20.717.2831,CLASSIC,6,1798
EUW1_7568346349,15.20.717.2831,CLASSIC,3,1747
EUW1_7568347441,15.20.717.2831,CHERRY,7,1420
EUW1_7568347902,15.20.717.2831,CLASSIC,8,1540
EUW1_7568348416,15.20.717.2831,CLASSIC,6,1746
EUW1_7568348427,15.20.717.2831,ARAM,2,1168
EUW1_7568348722,15.20.717.2831,CHERRY,8,1458
EUW1_7568348823,15.20.717.2831,ARAM,4,539
EUW1_7568349582,15.20.717.2831,SWIFTPLAY,8,1513
EUW1_7568350151,15.20.717.2831,CHERRY,6,1459
EUW1_7568350864,15.20.717.2831,CLASSIC,4,110
EUW1_7568350911,15.20.717.2831,CLASSIC,8,1738
EUW1_7568351539,15.20.717.2831,CLASSIC,0,1797
EUW1_7568352314,15.20.717.2831,CLASSIC,4,1738
EUW1_7568352524,15.20.717.2831,CLASSIC,5,2162
EUW1_7568352744,15.20.717.2831,CLASSIC,8,1828
EUW1_7568352783,15.20.717.2831,ARAM,0,1330
EUW1_7568353010,15.20.717.2831,CHERRY,3,1411
EUW1_7568353361,15.20.717.2831,CLASSIC,5,1297
EUW1_7568353600,15.20.717.2831,CLASSIC,6,1769
EUW1_7568353612,15.20.717.2831,CLASSIC,8,1565
EUW1_7568354206,15.20.717.2831,CLASSIC,6,1809
EUW1_7568354406,15.20.717.2831,CLASSIC,7,106
EUW1_7568354497,15.20.717.2831,SWIFTPLAY,5,1953
EUW1_7568354810,15.20.717.2831,ARAM,0,1606
EUW1_7568354966,15.20.717.2831,CLASSIC,6,1498
EUW1_7568355374,15.20.717.2831,CHERRY,4,1443
EUW1_7568355785,15.20.717.2831,CLASSIC,6,1641
EUW1_7568355857,15.20.717.2831,ARAM,5,928
EUW1_7568355897,15.20.717.2831,ARAM,0,1139
EUW1_7568357387,15.20.717.2831,CLASSIC,8,1436
EUW1_7568357400,15.20.717.2831,CLASSIC,0,2072
EUW1_7568357657,15.20.717.2831,CLASSIC,8,1982
EUW1_7568358225,15.20.717.2831,CLASSIC,7,1704
EUW1_7568358255,15.20.717.2831,CLASSIC,8,2798
EUW1_7568358797,15.20.717.2831,CLASSIC,8,1770
EUW1_7568358851,15.20.717.2831,CLASSIC,8,1668
EUW1_7568358887,15.20.717.2831,CLASSIC,6,2105
EUW1_7568358976,15.20.717.2831,CHERRY,4,1372
EUW1_7568360963,15.20.717.2831,CHERRY,0,1161
EUW1_7568361146,15.20.717.2831,ARAM,5,1455
EUW1_7568361740,15.20.717.2831,CLASSIC,6,1713
EUW1_7568362249,15.20.717.2831,CLASSIC,5,1622
EUW1_7568362497,15.20.717.2831,CLASSIC,3,1206
EUW1_7568364686,15.20.717.2831,CLASSIC,8,1838
EUW1_7568365005,15.20.717.2831,ARAM,0,1232
EUW1_7568365143,15.20.717.2831,CLASSIC,9,912
EUW1_7568365203,15.20.717.2831,CLASSIC,6,1787
EUW1_7568365241,15.20.717.2831,SWIFTPLAY,6,990
EUW1_7568365969,15.20.717.2831,CHERRY,7,1582
EUW1_7568366607,15.20.717.2831,CHERRY,7,1683
EUW1_7568366809,15.20.717.2831,CHERRY,7,1543
EUW1_7568367070,15.20.717.2831,CLASSIC,5,1328
EUW1_7568367262,15.20.717.2831,CLASSIC,3,1598
EUW1_7568367901,15.20.717.2831,CLASSIC,4,2103
EUW1_7568368175,15.20.717.2831,ARAM,5,1125
EUW1_7568368259,15.20.717.2831,CLASSIC,8,2530
EUW1_7568368327,15.20.717.2831,CLASSIC,6,1584
EUW1_7568369400,15.20.717.2831,ARAM,8,2210
EUW1_7568370164,15.20.717.2831,CHERRY,4,1634
EUW1_7568370187,15.20.717.2831,CLASSIC,6,2035
EUW1_7568370203,15.20.717.2831,ARAM,0,1154
EUW1_7568370836,15.20.717.2831,CHERRY,0,1352
EUW1_7568371017,15.20.717.2831,CLASSIC,8,1552
EUW1_7568371108,15.20.717.2831,ARAM,5,1024
EUW1_7568371384,15.20.717.2831,CLASSIC,7,1615
EUW1_7568371774,15.20.717.2831,CLASSIC,2,2171
EUW1_7568372115,15.20.717.2831,CHERRY,5,1609
EUW1_7568372228,15.20.717.2831,ARAM,6,1658
EUW1_7568372584,15.20.717.2831,ARAM,4,1488
EUW1_7568372606,15.20.717.2831,CHERRY,4,1499
EUW1_7568372622,15.20.717.2831,CLASSIC,8,1306
EUW1_7568373107,15.20.717.2831,ARAM,0,1702
EUW1_7568373309,15.20.717.2831,CHERRY,0,1332
EUW1_7568373363,15.20.717.2831,CLASSIC,8,2016
EUW1_7568373824,15.20.717.2831,CLASSIC,5,1951
EUW1_7568374033,15.20.717.2831,CLASSIC,8,560
EUW1_7568374080,15.20.717.2831,CLASSIC,8,1624
EUW1_7568374408,15.20.717.2831,CLASSIC,9,1600
EUW1_7568374727,15.20.717.2831,CLASSIC,8,1728
EUW1_7568374858,15.20.717.2831,CLASSIC,8,1339
EUW1_7568374892,15.20.717.2831,CHERRY,4,1362
EUW1_7568374935,15.20.717.2831,CHERRY,5,1455
EUW1_7568374949,15.20.717.2831,CLASSIC,7,1601
EUW1_7568374954,15.20.717.2831,CLASSIC,8,1686
EUW1_7568375560,15.20.717.2831,CLASSIC,5,1732
EUW1_7568376007,15.20.717.2831,CHERRY,0,1345
EUW1_7568376315,15.20.717.2831,CHERRY,0,1356
EUW1_7568376615,15.20.717.2831,CLASSIC,8,1633
EUW1_7568376711,15.20.717.2831,CLASSIC,8,1919
EUW1_7568377950,15.20.717.2831,CHERRY,4,1422
EUW1_7568378382,15.20.717.2831,CHERRY,6,1470
EUW1_7568378574,15.20.717.2831,CLASSIC,9,922
EUW1_7568378733,15.20.717.2831,CLASSIC,6,1909
EUW1_7568379505,15.20.717.2831,CHERRY,8,1416
EUW1_7568380548,15.20.717.2831,CLASSIC,8,2562
EUW1_7568380689,15.20.717.2831,CLASSIC,7,1745
EUW1_7568380804,15.20.717.2831,CHERRY,3,1430
EUW1_7568381022,15.20.717.2831,CLASSIC,8,925
EUW1_7568381537,15.20.717.2831,CLASSIC,3,1387
EUW1_7568382001,15.20.717.2831,CLASSIC,7,1339
EUW1_7568382385,15.20.717.2831,CHERRY,0,1446
EUW1_7568382821,15.20.717.2831,ARAM,5,1565
EUW1_7568382984,15.20.717.2831,ARAM,5,1509
EUW1_7568383016,15.20.717.2831,CLASSIC,8,1742
EUW1_7568383105,15.20.717.2831,CLASSIC,5,1946
EUW1_7568383411,15.20.717.2831,ARAM,6,1712
EUW1_7568383588,15.20.717.2831,ARAM,9,1613
EUW1_7568384716,15.20.717.2831,CLASSIC,5,2130
EUW1_7568384979,15.20.717.2831,CHERRY,5,1193
EUW1_7568385373,15.20.717.2831,ARAM,2,1265
EUW1_7568385493,15.20.717.2831,CHERRY,4,1630
EUW1_7568386028,15.20.717.2831,CHERRY,5,1565
EUW1_7568387372,15.20.717.2831,CHERRY,7,1898
EUW1_7568388170,15.20.717.2831,ARAM,0,1133
EUW1_7568388306,15.20.717.2831,CHERRY,5,1492
EUW1_7568388649,15.20.717.2831,CHERRY,4,1526
EUW1_7568388788,15.20.717.2831,ARAM,4,1481
EUW1_7568390739,15.20.717.2831,ARAM,0,1189
EUW1_7568391522,15.20.717.2831,ARAM,8,1410
EUW1_7568392101,15.20.717.2831,CHERRY,0,1418
EUW1_7568392906,15.20.717.2831,ARAM,5,1299
EUW1_7568393057,15.20.717.2831,ARAM,8,1445
EUW1_7568393094,15.20.717.2831,ARAM,3,1307
EUW1_7568393106,15.20.717.2831,ARAM,8,1569
EUW1_7568393760,15.20.717.2831,CHERRY,7,1526
EUW1_7568393906,15.20.717.2831,ARAM,0,836
EUW1_7568394620,15.20.717.2831,ARAM,6,1439
EUW1_7568394764,15.20.717.2831,ARAM,0,1468
EUW1_7568395075,15.20.717.2831,ARAM,0,1189
EUW1_7568395318,15.20.717.2831,CHERRY,4,1374
EUW1_7568396718,15.20.717.2831,CLASSIC,8,2146
EUW1_7568397057,15.20.717.2831,SWIFTPLAY,8,1526
EUW1_7568397653,15.20.717.2831,CHERRY,7,1366
EUW1_7568398514,15.20.717.2831,CLASSIC,6,1379
EUW1_7568398685,15.20.717.2831,CLASSIC,5,2030
EUW1_7568398987,15.20.717.2831,CHERRY,6,1505
EUW1_7568399512,15.20.717.2831,ARAM,0,1551
EUW1_7568400197,15.20.717.2831,CLASSIC,5,1796
EUW1_7568400265,15.20.717.2831,CLASSIC,0,1831
EUW1_7568400444,15.20.717.2831,SWIFTPLAY,6,952
EUW1_7568400448,15.20.717.2831,CLASSIC,6,1703
EUW1_7568400506,15.20.717.2831,ARAM,6,1366
EUW1_7568400616,15.20.717.2831,CLASSIC,9,2161
EUW1_7568400646,15.20.717.2831,ARAM,0,1195
EUW1_7568401079,15.20.717.2831,ARAM,2,896
EUW1_7568401348,15.20.717.2831,ARAM,0,988
EUW1_7568401533,15.20.717.2831,CLASSIC,0,1626
EUW1_7568401737,15.20.717.2831,ARAM,0,1226
EUW1_7568402080,15.20.717.2831,SWIFTPLAY,5,1604
EUW1_7568402100,15.20.717.2831,CLASSIC,5,1003
EUW1_7568402346,15.20.717.2831,ARAM,8,1038
EUW1_7568402396,15.20.717.2831,SWIFTPLAY,6,1619
EUW1_7568402623,15.20.717.2831,ARAM,8,1686
EUW1_7568403675,15.20.717.2831,ARAM,3,1418
EUW1_7568404402,15.20.717.2831,CHERRY,4,1531
EUW1_7568405254,15.20.717.2831,CHERRY,8,1958
EUW1_7568405842,15.20.717.2831,CHERRY,8,1407
EUW1_7568406254,15.20.717.2831,ARAM,6,798
EUW1_7568407376,15.20.717.2831,CLASSIC,0,2049
EUW1_7568407563,15.20.717.2831,ARAM,4,1222
EUW1_7568407711,15.20.717.2831,ARAM,5,1409
EUW1_7568409548,15.20.717.2831,CLASSIC,7,1927
EUW1_7568409946,15.20.717.2831,CHERRY,7,1450
EUW1_7568409964,15.20.717.2831,CHERRY,4,1629
EUW1_7568411383,15.20.717.2831,CHERRY,6,1581
EUW1_7568411507,15.20.717.2831,ARAM,0,1322
EUW1_7568414447,15.20.717.2831,CLASSIC,7,1799
EUW1_7568414614,15.20.717.2831,CHERRY,7,1836
EUW1_7568414673,15.20.717.2831,CLASSIC,6,2130
EUW1_7568414836,15.20.717.2831,CLASSIC,6,1386
EUW1_7568414995,15.20.717.2831,CLASSIC,4,2588
EUW1_7568415431,15.20.717.2831,CLASSIC,6,273
EUW1_7568415494,15.20.717.2831,ARAM,6,1412
EUW1_7568415967,15.20.717.2831,ARAM,8,1112
EUW1_7568416722,15.20.717.2831,CHERRY,6,1485
EUW1_7568417641,15.20.717.2831,CLASSIC,5,1734
EUW1_7568417675,15.20.717.2831,CHERRY,5,1350
EUW1_7568417838,15.20.717.2831,CHERRY,0,1249
EUW1_7568418010,15.20.717.2831,CLASSIC,0,1687
EUW1_7568418413,15.20.717.2831,ARAM,2,988
EUW1_7568419176,15.20.717.2831,CHERRY,5,1900
EUW1_7568419821,15.20.717.2831,CLASSIC,8,2456
EUW1_7568420063,15.20.717.2831,ARAM,5,1355
EUW1_7568420351,15.20.717.2831,CLASSIC,0,1155
EUW1_7568420958,15.20.717.2831,CLASSIC,8,2793
EUW1_7568421229,15.20.717.2831,CLASSIC,3,2679
EUW1_7568421759,15.20.717.2831,CLASSIC,3,1715
EUW1_7568422214,15.20.717.2831,CLASSIC,7,1900
EUW1_7568422436,15.20.717.2831,ARAM,8,1806
EUW1_7568422977,15.20.717.2831,ARAM,5,1087
EUW1_7568423311,15.20.717.2831,ARAM,5,1172
EUW1_7568423544,15.20.717.2831,ARAM,0,1090
EUW1_7568423871,15.20.717.2831,CHERRY,4,1945
EUW1_7568424166,15.20.717.2831,CHERRY,6,1353
EUW1_7568424293,15.20.717.2831,CHERRY,7,1318
EUW1_7568424372,15.20.717.2831,ARAM,0,1223
EUW1_7568424740,15.20.717.2831,ARAM,6,897
EUW1_7568425596,15.20.717.2831,ARAM,0,1042
EUW1_7568425639,15.20.717.2831,ARAM,0,1999
EUW1_7568426706,15.20.717.2831,ARAM,0,1341
EUW1_7568426840,15.20.717.2831,ARAM,8,1138
EUW1_7568426981,15.20.717.2831,CHERRY,6,1396
EUW1_7568427318,15.20.717.2831,SWIFTPLAY,4,889
EUW1_7568427956,15.20.717.2831,ARAM,2,1646
EUW1_7568428941,15.20.717.2831,ARAM,8,1516
EUW1_7568429129,15.20.717.2831,ARAM,9,1505
